Julian_Date,Date,Month,Day,Year,Season,Region,Site_HF,Hours_Presence,DayHr,Proportion_Presence,CorrPres,CorArcsin
383,1/18/11,1,18,2011,10winter,West,4,6,24,0.25,0.25,0.523598776
383,1/18/11,1,18,2011,10winter,West,3,13,24,0.541666667,0.386904762,0.671315657
383,1/18/11,1,18,2011,10winter,Central,9,15,24,0.625,0.595930233,0.881926903
383,1/18/11,1,18,2011,10winter,Central,6,17,24,0.708333333,0.686197917,0.976192763
383,1/18/11,1,18,2011,10winter,Central,11,19,24,0.791666667,0.7421875,1.038222477
383,1/18/11,1,18,2011,10winter,Central,10,21,24,0.875,0.875,1.209429203
383,1/18/11,1,18,2011,10winter,Central,7,23,24,0.958333333,0.894444444,1.239897585
383,1/18/11,1,18,2011,10winter,Central,17,24,24,1,0.954545455,1.355946494
383,1/18/11,1,18,2011,10winter,Central,18,24,24,1,0.935483871,1.313982409
384,1/19/11,1,19,2011,10winter,Central,11,2,24,0.083333333,0.078125,0.283282165
384,1/19/11,1,19,2011,10winter,West,4,2,24,0.083333333,0.083333333,0.292842772
384,1/19/11,1,19,2011,10winter,West,1,7,24,0.291666667,0.276315789,0.553487805
384,1/19/11,1,19,2011,10winter,Central,6,14,24,0.583333333,0.565104167,0.850687713
384,1/19/11,1,19,2011,10winter,West,3,14,24,0.583333333,0.416666667,0.701674124
384,1/19/11,1,19,2011,10winter,Central,17,15,24,0.625,0.596590909,0.882600175
384,1/19/11,1,19,2011,10winter,Central,18,19,24,0.791666667,0.740591398,1.036399904
384,1/19/11,1,19,2011,10winter,Central,9,21,24,0.875,0.834302326,1.151563548
384,1/19/11,1,19,2011,10winter,Central,7,24,24,1,0.933333333,1.309638916
384,1/19/11,1,19,2011,10winter,Central,10,24,24,1,1,1.570796327
385,1/20/11,1,20,2011,10winter,Central,6,8,24,0.333333333,0.322916667,0.604386751
385,1/20/11,1,20,2011,10winter,West,4,8,24,0.333333333,0.333333333,0.615479709
385,1/20/11,1,20,2011,10winter,West,1,11,24,0.458333333,0.434210526,0.71941736
385,1/20/11,1,20,2011,10winter,Central,11,12,24,0.5,0.46875,0.754127782
385,1/20/11,1,20,2011,10winter,Central,17,13,24,0.541666667,0.517045455,0.802446921
385,1/20/11,1,20,2011,10winter,Central,18,17,24,0.708333333,0.662634409,0.951046158
385,1/20/11,1,20,2011,10winter,Central,9,18,24,0.75,0.715116279,1.007773354
385,1/20/11,1,20,2011,10winter,Central,7,21,24,0.875,0.816666667,1.128324646
385,1/20/11,1,20,2011,10winter,Central,10,22,24,0.916666667,0.916666667,1.277953555
385,1/20/11,1,20,2011,10winter,West,3,23,24,0.958333333,0.68452381,0.974390212
386,1/21/11,1,21,2011,10winter,West,4,0,24,0,0,0
386,1/21/11,1,21,2011,10winter,West,3,3,24,0.125,0.089285714,0.303442455
386,1/21/11,1,21,2011,10winter,Central,9,5,24,0.208333333,0.198643411,0.461949707
386,1/21/11,1,21,2011,10winter,West,1,5,24,0.208333333,0.197368421,0.460349956
386,1/21/11,1,21,2011,10winter,Central,11,7,24,0.291666667,0.2734375,0.550264281
386,1/21/11,1,21,2011,10winter,Central,18,12,24,0.5,0.467741935,0.753117679
386,1/21/11,1,21,2011,10winter,Central,10,13,24,0.541666667,0.541666667,0.827113207
386,1/21/11,1,21,2011,10winter,Central,17,16,24,0.666666667,0.636363636,0.923511479
386,1/21/11,1,21,2011,10winter,Central,7,19,24,0.791666667,0.738888889,1.034459837
386,1/21/11,1,21,2011,10winter,Central,6,20,24,0.833333333,0.807291667,1.116326995
387,1/22/11,1,22,2011,10winter,West,1,3,24,0.125,0.118421053,0.351305218
387,1/22/11,1,22,2011,10winter,Central,11,6,24,0.25,0.234375,0.50536051
387,1/22/11,1,22,2011,10winter,Central,9,7,24,0.291666667,0.278100775,0.555481669
387,1/22/11,1,22,2011,10winter,West,4,7,24,0.291666667,0.291666667,0.570510448
387,1/22/11,1,22,2011,10winter,West,3,10,24,0.416666667,0.297619048,0.577038945
387,1/22/11,1,22,2011,10winter,Central,18,12,24,0.5,0.467741935,0.753117679
387,1/22/11,1,22,2011,10winter,Central,10,14,24,0.583333333,0.583333333,0.869122203
387,1/22/11,1,22,2011,10winter,Central,17,14,24,0.583333333,0.556818182,0.842339346
387,1/22/11,1,22,2011,10winter,Central,6,18,24,0.75,0.7265625,1.020532046
387,1/22/11,1,22,2011,10winter,Central,7,21,24,0.875,0.816666667,1.128324646
388,1/23/11,1,23,2011,10winter,West,1,4,24,0.166666667,0.157894737,0.408637855
388,1/23/11,1,23,2011,10winter,West,4,6,24,0.25,0.25,0.523598776
388,1/23/11,1,23,2011,10winter,Central,11,11,24,0.458333333,0.4296875,0.714851834
388,1/23/11,1,23,2011,10winter,Central,10,12,24,0.5,0.5,0.785398163
388,1/23/11,1,23,2011,10winter,Central,18,12,24,0.5,0.467741935,0.753117679
388,1/23/11,1,23,2011,10winter,Central,17,13,24,0.541666667,0.517045455,0.802446921
388,1/23/11,1,23,2011,10winter,Central,7,14,24,0.583333333,0.544444444,0.829901345
388,1/23/11,1,23,2011,10winter,West,3,14,24,0.583333333,0.416666667,0.701674124
388,1/23/11,1,23,2011,10winter,Central,6,23,24,0.958333333,0.928385417,1.299885648
388,1/23/11,1,23,2011,10winter,Central,9,23,24,0.958333333,0.91375969,1.272735588
389,1/24/11,1,24,2011,10winter,Central,11,0,24,0,0,0
389,1/24/11,1,24,2011,10winter,West,1,4,24,0.166666667,0.157894737,0.408637855
389,1/24/11,1,24,2011,10winter,Central,17,5,24,0.208333333,0.198863636,0.462225636
389,1/24/11,1,24,2011,10winter,West,3,7,24,0.291666667,0.208333333,0.473984871
389,1/24/11,1,24,2011,10winter,West,4,7,24,0.291666667,0.291666667,0.570510448
389,1/24/11,1,24,2011,10winter,Central,9,9,24,0.375,0.35755814,0.640955603
389,1/24/11,1,24,2011,10winter,Central,18,9,24,0.375,0.350806452,0.633897003
389,1/24/11,1,24,2011,10winter,Central,6,12,24,0.5,0.484375,0.769770619
389,1/24/11,1,24,2011,10winter,Central,10,22,24,0.916666667,0.916666667,1.277953555
389,1/24/11,1,24,2011,10winter,Central,7,24,24,1,0.933333333,1.309638916
390,1/25/11,1,25,2011,10winter,Central,11,1,24,0.041666667,0.0390625,0.198952247
390,1/25/11,1,25,2011,10winter,Central,17,1,24,0.041666667,0.039772727,0.200777231
390,1/25/11,1,25,2011,10winter,West,1,3,24,0.125,0.118421053,0.351305218
390,1/25/11,1,25,2011,10winter,West,4,3,24,0.125,0.125,0.361367124
390,1/25/11,1,25,2011,10winter,Central,18,6,24,0.25,0.233870968,0.50476536
390,1/25/11,1,25,2011,10winter,West,3,7,24,0.291666667,0.208333333,0.473984871
390,1/25/11,1,25,2011,10winter,Central,7,19,24,0.791666667,0.738888889,1.034459837
390,1/25/11,1,25,2011,10winter,Central,10,20,24,0.833333333,0.833333333,1.150261992
390,1/25/11,1,25,2011,10winter,Central,9,21,24,0.875,0.834302326,1.151563548
390,1/25/11,1,25,2011,10winter,Central,6,23,24,0.958333333,0.928385417,1.299885648
391,1/26/11,1,26,2011,10winter,Central,17,1,24,0.041666667,0.039772727,0.200777231
391,1/26/11,1,26,2011,10winter,Central,18,2,24,0.083333333,0.077956989,0.282968988
391,1/26/11,1,26,2011,10winter,West,4,3,24,0.125,0.125,0.361367124
391,1/26/11,1,26,2011,10winter,Central,11,7,24,0.291666667,0.2734375,0.550264281
391,1/26/11,1,26,2011,10winter,Central,10,8,24,0.333333333,0.333333333,0.615479709
391,1/26/11,1,26,2011,10winter,West,1,12,24,0.5,0.473684211,0.759070209
391,1/26/11,1,26,2011,10winter,West,3,12,24,0.5,0.357142857,0.640522313
391,1/26/11,1,26,2011,10winter,Central,9,16,24,0.666666667,0.635658915,0.922779141
391,1/26/11,1,26,2011,10winter,Central,6,18,24,0.75,0.7265625,1.020532046
391,1/26/11,1,26,2011,10winter,Central,7,24,24,1,0.933333333,1.309638916
392,1/27/11,1,27,2011,10winter,Central,17,4,24,0.166666667,0.159090909,0.410275541
392,1/27/11,1,27,2011,10winter,West,1,9,24,0.375,0.355263158,0.638559696
392,1/27/11,1,27,2011,10winter,Central,7,10,24,0.416666667,0.388888889,0.673351617
392,1/27/11,1,27,2011,10winter,West,4,15,24,0.625,0.625,0.911738291
392,1/27/11,1,27,2011,10winter,Central,18,17,24,0.708333333,0.662634409,0.951046158
392,1/27/11,1,27,2011,10winter,Central,6,18,24,0.75,0.7265625,1.020532046
392,1/27/11,1,27,2011,10winter,Central,9,18,24,0.75,0.715116279,1.007773354
392,1/27/11,1,27,2011,10winter,Central,11,23,24,0.958333333,0.8984375,1.246450574
392,1/27/11,1,27,2011,10winter,Central,10,24,24,1,1,1.570796327
392,1/27/11,1,27,2011,10winter,West,3,24,24,1,0.714285714,1.006853685
393,1/28/11,1,28,2011,10winter,West,4,1,24,0.041666667,0.041666667,0.205568931
393,1/28/11,1,28,2011,10winter,Central,18,2,24,0.083333333,0.077956989,0.282968988
393,1/28/11,1,28,2011,10winter,Central,17,3,24,0.125,0.119318182,0.35269124
393,1/28/11,1,28,2011,10winter,West,1,11,24,0.458333333,0.434210526,0.71941736
393,1/28/11,1,28,2011,10winter,Central,7,12,24,0.5,0.466666667,0.752040089
393,1/28/11,1,28,2011,10winter,Central,11,13,24,0.541666667,0.5078125,0.793210981
393,1/28/11,1,28,2011,10winter,Central,9,14,24,0.583333333,0.55620155,0.841718738
393,1/28/11,1,28,2011,10winter,Central,6,18,24,0.75,0.7265625,1.020532046
393,1/28/11,1,28,2011,10winter,West,3,19,24,0.791666667,0.56547619,0.85106295
393,1/28/11,1,28,2011,10winter,Central,10,24,24,1,1,1.570796327
394,1/29/11,1,29,2011,10winter,Central,17,3,24,0.125,0.119318182,0.35269124
394,1/29/11,1,29,2011,10winter,West,1,3,24,0.125,0.118421053,0.351305218
394,1/29/11,1,29,2011,10winter,Central,18,5,24,0.208333333,0.194892473,0.457232156
394,1/29/11,1,29,2011,10winter,West,4,8,24,0.333333333,0.333333333,0.615479709
394,1/29/11,1,29,2011,10winter,Central,6,16,24,0.666666667,0.645833333,0.933382565
394,1/29/11,1,29,2011,10winter,Central,10,21,24,0.875,0.875,1.209429203
394,1/29/11,1,29,2011,10winter,Central,11,21,24,0.875,0.8203125,1.133054137
394,1/29/11,1,29,2011,10winter,West,3,21,24,0.875,0.625,0.911738291
394,1/29/11,1,29,2011,10winter,Central,7,23,24,0.958333333,0.894444444,1.239897585
394,1/29/11,1,29,2011,10winter,Central,9,23,24,0.958333333,0.91375969,1.272735588
395,1/30/11,1,30,2011,10winter,West,1,5,24,0.208333333,0.197368421,0.460349956
395,1/30/11,1,30,2011,10winter,West,3,12,24,0.5,0.357142857,0.640522313
395,1/30/11,1,30,2011,10winter,West,4,12,24,0.5,0.5,0.785398163
395,1/30/11,1,30,2011,10winter,Central,17,13,24,0.541666667,0.517045455,0.802446921
395,1/30/11,1,30,2011,10winter,Central,18,21,24,0.875,0.818548387,1.130761056
395,1/30/11,1,30,2011,10winter,Central,6,22,24,0.916666667,0.888020833,1.2295807
395,1/30/11,1,30,2011,10winter,Central,9,23,24,0.958333333,0.91375969,1.272735588
395,1/30/11,1,30,2011,10winter,Central,10,23,24,0.958333333,0.958333333,1.365227396
395,1/30/11,1,30,2011,10winter,Central,11,23,24,0.958333333,0.8984375,1.246450574
395,1/30/11,1,30,2011,10winter,Central,7,24,24,1,0.933333333,1.309638916
396,1/31/11,1,31,2011,10winter,Central,17,5,24,0.208333333,0.198863636,0.462225636
396,1/31/11,1,31,2011,10winter,West,1,7,24,0.291666667,0.276315789,0.553487805
396,1/31/11,1,31,2011,10winter,West,4,8,24,0.333333333,0.333333333,0.615479709
396,1/31/11,1,31,2011,10winter,Central,18,10,24,0.416666667,0.389784946,0.674270462
396,1/31/11,1,31,2011,10winter,Central,9,15,24,0.625,0.595930233,0.881926903
396,1/31/11,1,31,2011,10winter,Central,10,16,24,0.666666667,0.666666667,0.955316618
396,1/31/11,1,31,2011,10winter,Central,6,18,24,0.75,0.7265625,1.020532046
396,1/31/11,1,31,2011,10winter,West,3,20,24,0.833333333,0.595238095,0.881221761
396,1/31/11,1,31,2011,10winter,Central,11,21,24,0.875,0.8203125,1.133054137
396,1/31/11,1,31,2011,10winter,Central,7,23,24,0.958333333,0.894444444,1.239897585
397,2/1/11,2,1,2011,10winter,West,3,0,24,0,0,0
397,2/1/11,2,1,2011,10winter,West,1,1,24,0.041666667,0.039473684,0.200010737
397,2/1/11,2,1,2011,10winter,Central,17,8,24,0.333333333,0.318181818,0.599313896
397,2/1/11,2,1,2011,10winter,Central,10,13,24,0.541666667,0.541666667,0.827113207
397,2/1/11,2,1,2011,10winter,West,4,16,24,0.666666667,0.666666667,0.955316618
397,2/1/11,2,1,2011,10winter,Central,11,17,24,0.708333333,0.6640625,0.95255716
397,2/1/11,2,1,2011,10winter,Central,18,17,24,0.708333333,0.662634409,0.951046158
397,2/1/11,2,1,2011,10winter,Central,7,21,24,0.875,0.816666667,1.128324646
397,2/1/11,2,1,2011,10winter,Central,6,23,24,0.958333333,0.928385417,1.299885648
397,2/1/11,2,1,2011,10winter,Central,9,24,24,1,0.953488372,1.353422962
398,2/2/11,2,2,2011,10winter,West,3,0,24,0,0,0
398,2/2/11,2,2,2011,10winter,West,1,1,24,0.041666667,0.039473684,0.200010737
398,2/2/11,2,2,2011,10winter,Central,10,5,24,0.208333333,0.208333333,0.473984871
398,2/2/11,2,2,2011,10winter,Central,17,5,24,0.208333333,0.198863636,0.462225636
398,2/2/11,2,2,2011,10winter,West,4,9,24,0.375,0.375,0.659058036
398,2/2/11,2,2,2011,10winter,Central,7,12,24,0.5,0.466666667,0.752040089
398,2/2/11,2,2,2011,10winter,Central,9,16,24,0.666666667,0.635658915,0.922779141
398,2/2/11,2,2,2011,10winter,Central,18,17,24,0.708333333,0.662634409,0.951046158
398,2/2/11,2,2,2011,10winter,Central,11,21,24,0.875,0.8203125,1.133054137
398,2/2/11,2,2,2011,10winter,Central,6,23,24,0.958333333,0.928385417,1.299885648
399,2/3/11,2,3,2011,10winter,Central,17,0,24,0,0,0
399,2/3/11,2,3,2011,10winter,West,3,1,24,0.041666667,0.029761905,0.173383794
399,2/3/11,2,3,2011,10winter,West,1,2,24,0.083333333,0.078947368,0.28481066
399,2/3/11,2,3,2011,10winter,West,4,3,24,0.125,0.125,0.361367124
399,2/3/11,2,3,2011,10winter,Central,9,10,24,0.416666667,0.397286822,0.681948496
399,2/3/11,2,3,2011,10winter,Central,18,17,24,0.708333333,0.662634409,0.951046158
399,2/3/11,2,3,2011,10winter,Central,10,19,24,0.791666667,0.791666667,1.096811456
399,2/3/11,2,3,2011,10winter,Central,7,20,24,0.833333333,0.777777778,1.079913649
399,2/3/11,2,3,2011,10winter,Central,11,20,24,0.833333333,0.78125,1.084101372
399,2/3/11,2,3,2011,10winter,Central,6,21,24,0.875,0.84765625,1.169825472
400,2/4/11,2,4,2011,10winter,West,1,2,24,0.083333333,0.078947368,0.28481066
400,2/4/11,2,4,2011,10winter,Central,17,5,24,0.208333333,0.198863636,0.462225636
400,2/4/11,2,4,2011,10winter,West,4,5,24,0.208333333,0.208333333,0.473984871
400,2/4/11,2,4,2011,10winter,West,3,10,24,0.416666667,0.297619048,0.577038945
400,2/4/11,2,4,2011,10winter,Central,18,14,24,0.583333333,0.545698925,0.831160953
400,2/4/11,2,4,2011,10winter,Central,7,16,24,0.666666667,0.622222222,0.908871521
400,2/4/11,2,4,2011,10winter,Central,10,22,24,0.916666667,0.916666667,1.277953555
400,2/4/11,2,4,2011,10winter,Central,11,22,24,0.916666667,0.859375,1.186399552
400,2/4/11,2,4,2011,10winter,Central,9,23,24,0.958333333,0.91375969,1.272735588
400,2/4/11,2,4,2011,10winter,Central,6,24,24,1,0.96875,1.393085726
401,2/5/11,2,5,2011,10winter,Central,17,1,24,0.041666667,0.039772727,0.200777231
401,2/5/11,2,5,2011,10winter,West,4,8,24,0.333333333,0.333333333,0.615479709
401,2/5/11,2,5,2011,10winter,Central,7,10,24,0.416666667,0.388888889,0.673351617
401,2/5/11,2,5,2011,10winter,Central,6,11,24,0.458333333,0.444010417,0.729290903
401,2/5/11,2,5,2011,10winter,West,3,13,24,0.541666667,0.386904762,0.671315657
401,2/5/11,2,5,2011,10winter,West,1,14,24,0.583333333,0.552631579,0.838127426
401,2/5/11,2,5,2011,10winter,Central,9,20,24,0.833333333,0.794573643,1.100399728
401,2/5/11,2,5,2011,10winter,Central,18,21,24,0.875,0.818548387,1.130761056
401,2/5/11,2,5,2011,10winter,Central,11,23,24,0.958333333,0.8984375,1.246450574
401,2/5/11,2,5,2011,10winter,Central,10,24,24,1,1,1.570796327
402,2/6/11,2,6,2011,10winter,Central,6,4,24,0.166666667,0.161458333,0.413502161
402,2/6/11,2,6,2011,10winter,West,4,9,24,0.375,0.375,0.659058036
402,2/6/11,2,6,2011,10winter,West,3,14,24,0.583333333,0.416666667,0.701674124
402,2/6/11,2,6,2011,10winter,Central,7,18,24,0.75,0.7,0.991156586
402,2/6/11,2,6,2011,10winter,West,1,19,24,0.791666667,0.75,1.047197551
402,2/6/11,2,6,2011,10winter,Central,9,20,24,0.833333333,0.794573643,1.100399728
402,2/6/11,2,6,2011,10winter,Central,10,21,24,0.875,0.875,1.209429203
402,2/6/11,2,6,2011,10winter,Central,18,21,24,0.875,0.818548387,1.130761056
402,2/6/11,2,6,2011,10winter,Central,11,23,24,0.958333333,0.8984375,1.246450574
402,2/6/11,2,6,2011,10winter,Central,17,23,24,0.958333333,0.914772727,1.274544781
403,2/7/11,2,7,2011,10winter,West,3,1,24,0.041666667,0.029761905,0.173383794
403,2/7/11,2,7,2011,10winter,West,4,7,24,0.291666667,0.291666667,0.570510448
403,2/7/11,2,7,2011,10winter,Central,10,13,24,0.541666667,0.541666667,0.827113207
403,2/7/11,2,7,2011,10winter,Central,6,14,24,0.583333333,0.565104167,0.850687713
403,2/7/11,2,7,2011,10winter,Central,7,14,24,0.583333333,0.544444444,0.829901345
403,2/7/11,2,7,2011,10winter,Central,9,14,24,0.583333333,0.55620155,0.841718738
403,2/7/11,2,7,2011,10winter,Central,18,15,24,0.625,0.584677419,0.870485671
403,2/7/11,2,7,2011,10winter,Central,17,16,24,0.666666667,0.636363636,0.923511479
403,2/7/11,2,7,2011,10winter,West,1,16,24,0.666666667,0.631578947,0.918545172
403,2/7/11,2,7,2011,10winter,Central,11,24,24,1,0.9375,1.318116072
404,2/8/11,2,8,2011,10winter,West,3,4,24,0.166666667,0.119047619,0.352273709
404,2/8/11,2,8,2011,10winter,Central,17,5,24,0.208333333,0.198863636,0.462225636
404,2/8/11,2,8,2011,10winter,Central,18,6,24,0.25,0.233870968,0.50476536
404,2/8/11,2,8,2011,10winter,West,1,7,24,0.291666667,0.276315789,0.553487805
404,2/8/11,2,8,2011,10winter,Central,9,13,24,0.541666667,0.516472868,0.801874013
404,2/8/11,2,8,2011,10winter,Central,10,14,24,0.583333333,0.583333333,0.869122203
404,2/8/11,2,8,2011,10winter,Central,6,19,24,0.791666667,0.766927083,1.066974201
404,2/8/11,2,8,2011,10winter,Central,7,20,24,0.833333333,0.777777778,1.079913649
404,2/8/11,2,8,2011,10winter,West,4,23,24,0.958333333,0.958333333,1.365227396
404,2/8/11,2,8,2011,10winter,Central,11,24,24,1,0.9375,1.318116072
405,2/9/11,2,9,2011,10winter,West,4,1,24,0.041666667,0.041666667,0.205568931
405,2/9/11,2,9,2011,10winter,West,3,3,24,0.125,0.089285714,0.303442455
405,2/9/11,2,9,2011,10winter,West,1,5,24,0.208333333,0.197368421,0.460349956
405,2/9/11,2,9,2011,10winter,Central,6,8,24,0.333333333,0.322916667,0.604386751
405,2/9/11,2,9,2011,10winter,Central,17,8,24,0.333333333,0.318181818,0.599313896
405,2/9/11,2,9,2011,10winter,Central,10,11,24,0.458333333,0.458333333,0.74368312
405,2/9/11,2,9,2011,10winter,Central,9,13,24,0.541666667,0.516472868,0.801874013
405,2/9/11,2,9,2011,10winter,Central,18,15,24,0.625,0.584677419,0.870485671
405,2/9/11,2,9,2011,10winter,Central,7,23,24,0.958333333,0.894444444,1.239897585
405,2/9/11,2,9,2011,10winter,Central,11,24,24,1,0.9375,1.318116072
406,2/10/11,2,10,2011,10winter,West,3,0,24,0,0,0
406,2/10/11,2,10,2011,10winter,West,1,2,24,0.083333333,0.078947368,0.28481066
406,2/10/11,2,10,2011,10winter,Central,17,8,24,0.333333333,0.318181818,0.599313896
406,2/10/11,2,10,2011,10winter,Central,10,12,24,0.5,0.5,0.785398163
406,2/10/11,2,10,2011,10winter,Central,18,12,24,0.5,0.467741935,0.753117679
406,2/10/11,2,10,2011,10winter,Central,6,14,24,0.583333333,0.565104167,0.850687713
406,2/10/11,2,10,2011,10winter,Central,9,15,24,0.625,0.595930233,0.881926903
406,2/10/11,2,10,2011,10winter,West,4,16,24,0.666666667,0.666666667,0.955316618
406,2/10/11,2,10,2011,10winter,Central,11,19,24,0.791666667,0.7421875,1.038222477
406,2/10/11,2,10,2011,10winter,Central,7,20,24,0.833333333,0.777777778,1.079913649
407,2/11/11,2,11,2011,10winter,Central,11,1,24,0.041666667,0.0390625,0.198952247
407,2/11/11,2,11,2011,10winter,West,1,3,24,0.125,0.118421053,0.351305218
407,2/11/11,2,11,2011,10winter,West,3,5,24,0.208333333,0.148809524,0.396029679
407,2/11/11,2,11,2011,10winter,Central,10,6,24,0.25,0.25,0.523598776
407,2/11/11,2,11,2011,10winter,West,4,13,24,0.541666667,0.541666667,0.827113207
407,2/11/11,2,11,2011,10winter,Central,7,15,24,0.625,0.583333333,0.869122203
407,2/11/11,2,11,2011,10winter,Central,6,16,24,0.666666667,0.645833333,0.933382565
407,2/11/11,2,11,2011,10winter,Central,9,19,24,0.791666667,0.754844961,1.052810337
407,2/11/11,2,11,2011,10winter,Central,17,19,24,0.791666667,0.755681818,1.053783583
407,2/11/11,2,11,2011,10winter,Central,18,20,24,0.833333333,0.779569892,1.082072101
408,2/12/11,2,12,2011,10winter,West,1,4,24,0.166666667,0.157894737,0.408637855
408,2/12/11,2,12,2011,10winter,Central,18,6,24,0.25,0.233870968,0.50476536
408,2/12/11,2,12,2011,10winter,Central,10,7,24,0.291666667,0.291666667,0.570510448
408,2/12/11,2,12,2011,10winter,Central,11,9,24,0.375,0.3515625,0.634688942
408,2/12/11,2,12,2011,10winter,Central,7,10,24,0.416666667,0.388888889,0.673351617
408,2/12/11,2,12,2011,10winter,Central,17,11,24,0.458333333,0.4375,0.722734248
408,2/12/11,2,12,2011,10winter,Central,9,13,24,0.541666667,0.516472868,0.801874013
408,2/12/11,2,12,2011,10winter,Central,6,15,24,0.625,0.60546875,0.891665134
408,2/12/11,2,12,2011,10winter,West,4,15,24,0.625,0.625,0.911738291
408,2/12/11,2,12,2011,10winter,West,3,18,24,0.75,0.535714286,0.821142888
409,2/13/11,2,13,2011,10winter,Central,17,3,24,0.125,0.119318182,0.35269124
409,2/13/11,2,13,2011,10winter,West,4,7,24,0.291666667,0.291666667,0.570510448
