JDate,Julian_Date,Date,Month,Day,Year,Period,Region,Site_HF,Hours_Presence,DayHr,Proportion_Presence,CorrPres
236,236,8/24/10,8,24,2010,P1,West,1,13,24,0.541666667,0.514583333
236,236,8/24/10,8,24,2010,P1,West,2,18,24,0.75,0.609375
236,236,8/24/10,8,24,2010,P1,West,4,15,24,0.625,0.53125
236,236,8/24/10,8,24,2010,P1,Central,6,17,24,0.708333333,0.708333333
236,236,8/24/10,8,24,2010,P1,Central,7,17,24,0.708333333,0.708333333
236,236,8/24/10,8,24,2010,P1,Central,8,17,24,0.708333333,0.596491228
236,236,8/24/10,8,24,2010,P1,Central,9,24,24,1,1
236,236,8/24/10,8,24,2010,P1,Central,10,24,24,1,1
236,236,8/24/10,8,24,2010,P1,Central,11,18,24,0.75,0.6875
236,236,8/24/10,8,24,2010,P1,Central,17,24,24,1,1
236,236,8/24/10,8,24,2010,P1,Central,18,24,24,1,0.763157895
236,236,8/24/10,8,24,2010,P1,Tortugas,19,12,24,0.5,0.416666667
236,236,8/24/10,8,24,2010,P1,Tortugas,20,9,24,0.375,0.375
236,236,8/24/10,8,24,2010,P1,Tortugas,21,23,24,0.958333333,0.958333333
237,237,8/25/10,8,25,2010,P1,West,1,21,24,0.875,0.83125
237,237,8/25/10,8,25,2010,P1,West,2,15,24,0.625,0.5078125
237,237,8/25/10,8,25,2010,P1,West,4,10,24,0.416666667,0.354166667
237,237,8/25/10,8,25,2010,P1,Central,6,19,24,0.791666667,0.791666667
237,237,8/25/10,8,25,2010,P1,Central,7,24,24,1,1
237,237,8/25/10,8,25,2010,P1,Central,8,22,24,0.916666667,0.771929825
237,237,8/25/10,8,25,2010,P1,Central,9,24,24,1,1
237,237,8/25/10,8,25,2010,P1,Central,10,24,24,1,1
237,237,8/25/10,8,25,2010,P1,Central,11,16,24,0.666666667,0.611111111
237,237,8/25/10,8,25,2010,P1,Central,17,16,24,0.666666667,0.666666667
237,237,8/25/10,8,25,2010,P1,Central,18,24,24,1,0.763157895
237,237,8/25/10,8,25,2010,P1,Tortugas,19,8,24,0.333333333,0.277777778
237,237,8/25/10,8,25,2010,P1,Tortugas,20,13,24,0.541666667,0.541666667
237,237,8/25/10,8,25,2010,P1,Tortugas,21,23,24,0.958333333,0.958333333
238,238,8/26/10,8,26,2010,P1,West,1,18,24,0.75,0.7125
238,238,8/26/10,8,26,2010,P1,West,2,13,24,0.541666667,0.440104167
238,238,8/26/10,8,26,2010,P1,West,4,8,24,0.333333333,0.283333333
238,238,8/26/10,8,26,2010,P1,Central,6,12,24,0.5,0.5
238,238,8/26/10,8,26,2010,P1,Central,7,20,24,0.833333333,0.833333333
238,238,8/26/10,8,26,2010,P1,Central,8,23,24,0.958333333,0.807017544
238,238,8/26/10,8,26,2010,P1,Central,9,24,24,1,1
238,238,8/26/10,8,26,2010,P1,Central,10,24,24,1,1
238,238,8/26/10,8,26,2010,P1,Central,11,13,24,0.541666667,0.496527778
238,238,8/26/10,8,26,2010,P1,Central,17,22,24,0.916666667,0.916666667
238,238,8/26/10,8,26,2010,P1,Central,18,23,24,0.958333333,0.731359649
238,238,8/26/10,8,26,2010,P1,Tortugas,19,14,24,0.583333333,0.486111111
238,238,8/26/10,8,26,2010,P1,Tortugas,20,8,24,0.333333333,0.333333333
238,238,8/26/10,8,26,2010,P1,Tortugas,21,21,24,0.875,0.875
239,239,8/27/10,8,27,2010,P1,West,1,20,24,0.833333333,0.791666667
239,239,8/27/10,8,27,2010,P1,West,2,16,24,0.666666667,0.541666667
239,239,8/27/10,8,27,2010,P1,West,4,8,24,0.333333333,0.283333333
239,239,8/27/10,8,27,2010,P1,Central,6,5,24,0.208333333,0.208333333
239,239,8/27/10,8,27,2010,P1,Central,7,18,24,0.75,0.75
239,239,8/27/10,8,27,2010,P1,Central,8,14,24,0.583333333,0.49122807
239,239,8/27/10,8,27,2010,P1,Central,9,24,24,1,1
239,239,8/27/10,8,27,2010,P1,Central,10,24,24,1,1
239,239,8/27/10,8,27,2010,P1,Central,11,16,24,0.666666667,0.611111111
239,239,8/27/10,8,27,2010,P1,Central,17,20,24,0.833333333,0.833333333
239,239,8/27/10,8,27,2010,P1,Central,18,18,24,0.75,0.572368421
239,239,8/27/10,8,27,2010,P1,Tortugas,19,7,24,0.291666667,0.243055556
239,239,8/27/10,8,27,2010,P1,Tortugas,20,14,24,0.583333333,0.583333333
239,239,8/27/10,8,27,2010,P1,Tortugas,21,16,24,0.666666667,0.666666667
240,240,8/28/10,8,28,2010,P1,West,1,22,24,0.916666667,0.870833333
240,240,8/28/10,8,28,2010,P1,West,2,17,24,0.708333333,0.575520833
240,240,8/28/10,8,28,2010,P1,West,4,4,24,0.166666667,0.141666667
240,240,8/28/10,8,28,2010,P1,Central,6,11,24,0.458333333,0.458333333
240,240,8/28/10,8,28,2010,P1,Central,7,14,24,0.583333333,0.583333333
240,240,8/28/10,8,28,2010,P1,Central,8,20,24,0.833333333,0.701754386
240,240,8/28/10,8,28,2010,P1,Central,9,24,24,1,1
240,240,8/28/10,8,28,2010,P1,Central,10,24,24,1,1
240,240,8/28/10,8,28,2010,P1,Central,11,16,24,0.666666667,0.611111111
240,240,8/28/10,8,28,2010,P1,Central,17,22,24,0.916666667,0.916666667
240,240,8/28/10,8,28,2010,P1,Central,18,19,24,0.791666667,0.604166667
240,240,8/28/10,8,28,2010,P1,Tortugas,19,14,24,0.583333333,0.486111111
240,240,8/28/10,8,28,2010,P1,Tortugas,20,9,24,0.375,0.375
240,240,8/28/10,8,28,2010,P1,Tortugas,21,14,24,0.583333333,0.583333333
241,241,8/29/10,8,29,2010,P1,West,1,24,24,1,0.95
241,241,8/29/10,8,29,2010,P1,West,2,16,24,0.666666667,0.541666667
241,241,8/29/10,8,29,2010,P1,West,4,10,24,0.416666667,0.354166667
241,241,8/29/10,8,29,2010,P1,Central,6,17,24,0.708333333,0.708333333
241,241,8/29/10,8,29,2010,P1,Central,7,11,24,0.458333333,0.458333333
241,241,8/29/10,8,29,2010,P1,Central,8,17,24,0.708333333,0.596491228
241,241,8/29/10,8,29,2010,P1,Central,9,21,24,0.875,0.875
241,241,8/29/10,8,29,2010,P1,Central,10,22,24,0.916666667,0.916666667
241,241,8/29/10,8,29,2010,P1,Central,11,9,24,0.375,0.34375
241,241,8/29/10,8,29,2010,P1,Central,17,21,24,0.875,0.875
241,241,8/29/10,8,29,2010,P1,Central,18,20,24,0.833333333,0.635964912
241,241,8/29/10,8,29,2010,P1,Tortugas,19,8,24,0.333333333,0.277777778
241,241,8/29/10,8,29,2010,P1,Tortugas,20,5,24,0.208333333,0.208333333
241,241,8/29/10,8,29,2010,P1,Tortugas,21,18,24,0.75,0.75
242,242,8/30/10,8,30,2010,P1,West,1,24,24,1,0.95
242,242,8/30/10,8,30,2010,P1,West,2,14,24,0.583333333,0.473958333
242,242,8/30/10,8,30,2010,P1,West,4,7,24,0.291666667,0.247916667
242,242,8/30/10,8,30,2010,P1,Central,6,16,24,0.666666667,0.666666667
242,242,8/30/10,8,30,2010,P1,Central,7,15,24,0.625,0.625
242,242,8/30/10,8,30,2010,P1,Central,8,21,24,0.875,0.736842105
242,242,8/30/10,8,30,2010,P1,Central,9,24,24,1,1
242,242,8/30/10,8,30,2010,P1,Central,10,24,24,1,1
242,242,8/30/10,8,30,2010,P1,Central,11,16,24,0.666666667,0.611111111
242,242,8/30/10,8,30,2010,P1,Central,17,21,24,0.875,0.875
242,242,8/30/10,8,30,2010,P1,Central,18,14,24,0.583333333,0.445175439
242,242,8/30/10,8,30,2010,P1,Tortugas,19,6,24,0.25,0.208333333
242,242,8/30/10,8,30,2010,P1,Tortugas,20,9,24,0.375,0.375
242,242,8/30/10,8,30,2010,P1,Tortugas,21,11,24,0.458333333,0.458333333
243,243,8/31/10,8,31,2010,P1,West,1,12,24,0.5,0.475
243,243,8/31/10,8,31,2010,P1,West,2,21,24,0.875,0.7109375
243,243,8/31/10,8,31,2010,P1,West,4,11,24,0.458333333,0.389583333
243,243,8/31/10,8,31,2010,P1,Central,6,18,24,0.75,0.75
243,243,8/31/10,8,31,2010,P1,Central,7,13,24,0.541666667,0.541666667
243,243,8/31/10,8,31,2010,P1,Central,8,7,24,0.291666667,0.245614035
243,243,8/31/10,8,31,2010,P1,Central,9,24,24,1,1
243,243,8/31/10,8,31,2010,P1,Central,10,20,24,0.833333333,0.833333333
243,243,8/31/10,8,31,2010,P1,Central,11,15,24,0.625,0.572916667
243,243,8/31/10,8,31,2010,P1,Central,17,18,24,0.75,0.75
243,243,8/31/10,8,31,2010,P1,Central,18,20,24,0.833333333,0.635964912
243,243,8/31/10,8,31,2010,P1,Tortugas,19,11,24,0.458333333,0.381944444
243,243,8/31/10,8,31,2010,P1,Tortugas,20,7,24,0.291666667,0.291666667
243,243,8/31/10,8,31,2010,P1,Tortugas,21,12,24,0.5,0.5
244,244,9/1/10,9,1,2010,P1,West,1,10,24,0.416666667,0.395833333
244,244,9/1/10,9,1,2010,P1,West,2,14,24,0.583333333,0.473958333
244,244,9/1/10,9,1,2010,P1,West,4,5,24,0.208333333,0.177083333
244,244,9/1/10,9,1,2010,P1,Central,6,16,24,0.666666667,0.666666667
244,244,9/1/10,9,1,2010,P1,Central,7,22,24,0.916666667,0.916666667
244,244,9/1/10,9,1,2010,P1,Central,8,21,24,0.875,0.736842105
244,244,9/1/10,9,1,2010,P1,Central,9,24,24,1,1
244,244,9/1/10,9,1,2010,P1,Central,10,22,24,0.916666667,0.916666667
244,244,9/1/10,9,1,2010,P1,Central,11,15,24,0.625,0.572916667
244,244,9/1/10,9,1,2010,P1,Central,17,22,24,0.916666667,0.916666667
244,244,9/1/10,9,1,2010,P1,Central,18,24,24,1,0.763157895
244,244,9/1/10,9,1,2010,P1,Tortugas,19,11,24,0.458333333,0.381944444
244,244,9/1/10,9,1,2010,P1,Tortugas,20,12,24,0.5,0.5
244,244,9/1/10,9,1,2010,P1,Tortugas,21,20,24,0.833333333,0.833333333
245,245,9/2/10,9,2,2010,P1,West,1,11,24,0.458333333,0.435416667
245,245,9/2/10,9,2,2010,P1,West,2,11,24,0.458333333,0.372395833
245,245,9/2/10,9,2,2010,P1,West,4,20,24,0.833333333,0.708333333
245,245,9/2/10,9,2,2010,P1,Central,6,10,24,0.416666667,0.416666667
245,245,9/2/10,9,2,2010,P1,Central,7,24,24,1,1
245,245,9/2/10,9,2,2010,P1,Central,8,16,24,0.666666667,0.561403509
245,245,9/2/10,9,2,2010,P1,Central,9,24,24,1,1
245,245,9/2/10,9,2,2010,P1,Central,10,24,24,1,1
245,245,9/2/10,9,2,2010,P1,Central,11,19,24,0.791666667,0.725694444
245,245,9/2/10,9,2,2010,P1,Central,17,22,24,0.916666667,0.916666667
245,245,9/2/10,9,2,2010,P1,Central,18,24,24,1,0.763157895
245,245,9/2/10,9,2,2010,P1,Tortugas,19,17,24,0.708333333,0.590277778
245,245,9/2/10,9,2,2010,P1,Tortugas,20,6,24,0.25,0.25
245,245,9/2/10,9,2,2010,P1,Tortugas,21,13,24,0.541666667,0.541666667
246,246,9/3/10,9,3,2010,P1,West,1,17,24,0.708333333,0.672916667
246,246,9/3/10,9,3,2010,P1,West,2,19,24,0.791666667,0.643229167
246,246,9/3/10,9,3,2010,P1,West,4,8,24,0.333333333,0.283333333
246,246,9/3/10,9,3,2010,P1,Central,6,11,24,0.458333333,0.458333333
246,246,9/3/10,9,3,2010,P1,Central,7,24,24,1,1
246,246,9/3/10,9,3,2010,P1,Central,8,19,24,0.791666667,0.666666667
246,246,9/3/10,9,3,2010,P1,Central,9,24,24,1,1
246,246,9/3/10,9,3,2010,P1,Central,10,24,24,1,1
246,246,9/3/10,9,3,2010,P1,Central,11,13,24,0.541666667,0.496527778
246,246,9/3/10,9,3,2010,P1,Central,17,24,24,1,1
246,246,9/3/10,9,3,2010,P1,Central,18,24,24,1,0.763157895
246,246,9/3/10,9,3,2010,P1,Tortugas,19,22,24,0.916666667,0.763888889
246,246,9/3/10,9,3,2010,P1,Tortugas,20,5,24,0.208333333,0.208333333
246,246,9/3/10,9,3,2010,P1,Tortugas,21,12,24,0.5,0.5
247,247,9/4/10,9,4,2010,P1,West,1,21,24,0.875,0.83125
247,247,9/4/10,9,4,2010,P1,West,2,10,24,0.416666667,0.338541667
247,247,9/4/10,9,4,2010,P1,West,4,8,24,0.333333333,0.283333333
247,247,9/4/10,9,4,2010,P1,Central,6,11,24,0.458333333,0.458333333
247,247,9/4/10,9,4,2010,P1,Central,7,24,24,1,1
247,247,9/4/10,9,4,2010,P1,Central,8,14,24,0.583333333,0.49122807
247,247,9/4/10,9,4,2010,P1,Central,9,24,24,1,1
247,247,9/4/10,9,4,2010,P1,Central,10,24,24,1,1
247,247,9/4/10,9,4,2010,P1,Central,11,17,24,0.708333333,0.649305556
247,247,9/4/10,9,4,2010,P1,Central,17,24,24,1,1
247,247,9/4/10,9,4,2010,P1,Central,18,24,24,1,0.763157895
247,247,9/4/10,9,4,2010,P1,Tortugas,19,20,24,0.833333333,0.694444444
247,247,9/4/10,9,4,2010,P1,Tortugas,20,15,24,0.625,0.625
247,247,9/4/10,9,4,2010,P1,Tortugas,21,11,24,0.458333333,0.458333333
248,248,9/5/10,9,5,2010,P1,West,1,10,24,0.416666667,0.395833333
248,248,9/5/10,9,5,2010,P1,West,2,11,24,0.458333333,0.372395833
248,248,9/5/10,9,5,2010,P1,West,4,11,24,0.458333333,0.389583333
248,248,9/5/10,9,5,2010,P1,Central,6,12,24,0.5,0.5
248,248,9/5/10,9,5,2010,P1,Central,7,24,24,1,1
248,248,9/5/10,9,5,2010,P1,Central,8,14,24,0.583333333,0.49122807
248,248,9/5/10,9,5,2010,P1,Central,9,24,24,1,1
248,248,9/5/10,9,5,2010,P1,Central,10,24,24,1,1
248,248,9/5/10,9,5,2010,P1,Central,11,14,24,0.583333333,0.534722222
248,248,9/5/10,9,5,2010,P1,Central,17,20,24,0.833333333,0.833333333
248,248,9/5/10,9,5,2010,P1,Central,18,24,24,1,0.763157895
248,248,9/5/10,9,5,2010,P1,Tortugas,19,18,24,0.75,0.625
248,248,9/5/10,9,5,2010,P1,Tortugas,20,14,24,0.583333333,0.583333333
248,248,9/5/10,9,5,2010,P1,Tortugas,21,8,24,0.333333333,0.333333333
249,249,9/6/10,9,6,2010,P1,West,1,10,24,0.416666667,0.395833333
249,249,9/6/10,9,6,2010,P1,West,2,11,24,0.458333333,0.372395833
249,249,9/6/10,9,6,2010,P1,West,4,6,24,0.25,0.2125
249,249,9/6/10,9,6,2010,P1,Central,6,17,24,0.708333333,0.708333333
249,249,9/6/10,9,6,2010,P1,Central,7,24,24,1,1
249,249,9/6/10,9,6,2010,P1,Central,8,9,24,0.375,0.315789474
249,249,9/6/10,9,6,2010,P1,Central,9,24,24,1,1
249,249,9/6/10,9,6,2010,P1,Central,10,24,24,1,1
249,249,9/6/10,9,6,2010,P1,Central,11,17,24,0.708333333,0.649305556
249,249,9/6/10,9,6,2010,P1,Central,17,21,24,0.875,0.875
249,249,9/6/10,9,6,2010,P1,Central,18,24,24,1,0.763157895
249,249,9/6/10,9,6,2010,P1,Tortugas,19,17,24,0.708333333,0.590277778
249,249,9/6/10,9,6,2010,P1,Tortugas,20,18,24,0.75,0.75
249,249,9/6/10,9,6,2010,P1,Tortugas,21,12,24,0.5,0.5
250,250,9/7/10,9,7,2010,P1,West,1,15,24,0.625,0.59375
250,250,9/7/10,9,7,2010,P1,West,2,12,24,0.5,0.40625
250,250,9/7/10,9,7,2010,P1,West,4,6,24,0.25,0.2125
250,250,9/7/10,9,7,2010,P1,Central,6,23,24,0.958333333,0.958333333
250,250,9/7/10,9,7,2010,P1,Central,7,23,24,0.958333333,0.958333333
250,250,9/7/10,9,7,2010,P1,Central,8,14,24,0.583333333,0.49122807
250,250,9/7/10,9,7,2010,P1,Central,9,24,24,1,1
250,250,9/7/10,9,7,2010,P1,Central,10,23,24,0.958333333,0.958333333
250,250,9/7/10,9,7,2010,P1,Central,11,11,24,0.458333333,0.420138889
250,250,9/7/10,9,7,2010,P1,Central,17,24,24,1,1
250,250,9/7/10,9,7,2010,P1,Central,18,21,24,0.875,0.667763158
250,250,9/7/10,9,7,2010,P1,Tortugas,19,11,24,0.458333333,0.381944444
250,250,9/7/10,9,7,2010,P1,Tortugas,20,15,24,0.625,0.625
250,250,9/7/10,9,7,2010,P1,Tortugas,21,14,24,0.583333333,0.583333333
251,251,9/8/10,9,8,2010,P1,West,1,19,24,0.791666667,0.752083333
251,251,9/8/10,9,8,2010,P1,West,2,20,24,0.833333333,0.677083333
251,251,9/8/10,9,8,2010,P1,West,4,12,24,0.5,0.425
251,251,9/8/10,9,8,2010,P1,Central,6,12,24,0.5,0.5
251,251,9/8/10,9,8,2010,P1,Central,7,24,24,1,1
251,251,9/8/10,9,8,2010,P1,Central,8,23,24,0.958333333,0.807017544
251,251,9/8/10,9,8,2010,P1,Central,9,24,24,1,1
251,251,9/8/10,9,8,2010,P1,Central,10,17,24,0.708333333,0.708333333
251,251,9/8/10,9,8,2010,P1,Central,11,11,24,0.458333333,0.420138889
251,251,9/8/10,9,8,2010,P1,Central,17,24,24,1,1
251,251,9/8/10,9,8,2010,P1,Central,18,24,24,1,0.763157895
251,251,9/8/10,9,8,2010,P1,Tortugas,19,13,24,0.541666667,0.451388889
251,251,9/8/10,9,8,2010,P1,Tortugas,20,20,24,0.833333333,0.833333333
251,251,9/8/10,9,8,2010,P1,Tortugas,21,14,24,0.583333333,0.583333333
252,252,9/9/10,9,9,2010,P1,West,1,18,24,0.75,0.7125
252,252,9/9/10,9,9,2010,P1,West,2,20,24,0.833333333,0.677083333
252,252,9/9/10,9,9,2010,P1,West,4,23,24,0.958333333,0.814583333
252,252,9/9/10,9,9,2010,P1,Central,6,13,24,0.541666667,0.541666667
252,252,9/9/10,9,9,2010,P1,Central,7,24,24,1,1
252,252,9/9/10,9,9,2010,P1,Central,8,24,24,1,0.842105263
252,252,9/9/10,9,9,2010,P1,Central,9,24,24,1,1
252,252,9/9/10,9,9,2010,P1,Central,10,24,24,1,1
252,252,9/9/10,9,9,2010,P1,Central,11,17,24,0.708333333,0.649305556
252,252,9/9/10,9,9,2010,P1,Central,17,24,24,1,1
252,252,9/9/10,9,9,2010,P1,Central,18,22,24,0.916666667,0.699561404
252,252,9/9/10,9,9,2010,P1,Tortugas,19,14,24,0.583333333,0.486111111
252,252,9/9/10,9,9,2010,P1,Tortugas,20,21,24,0.875,0.875
252,252,9/9/10,9,9,2010,P1,Tortugas,21,10,24,0.416666667,0.416666667
253,253,9/10/10,9,10,2010,P1,West,1,16,24,0.666666667,0.633333333
253,253,9/10/10,9,10,2010,P1,West,2,18,24,0.75,0.609375
253,253,9/10/10,9,10,2010,P1,West,4,24,24,1,0.85
253,253,9/10/10,9,10,2010,P1,Central,6,8,24,0.333333333,0.333333333
253,253,9/10/10,9,10,2010,P1,Central,7,24,24,1,1
253,253,9/10/10,9,10,2010,P1,Central,8,21,24,0.875,0.736842105
253,253,9/10/10,9,10,2010,P1,Central,9,24,24,1,1
253,253,9/10/10,9,10,2010,P1,Central,10,24,24,1,1
253,253,9/10/10,9,10,2010,P1,Central,11,14,24,0.583333333,0.534722222
253,253,9/10/10,9,10,2010,P1,Central,17,24,24,1,1
253,253,9/10/10,9,10,2010,P1,Central,18,20,24,0.833333333,0.635964912
253,253,9/10/10,9,10,2010,P1,Tortugas,19,17,24,0.708333333,0.590277778
253,253,9/10/10,9,10,2010,P1,Tortugas,20,24,24,1,1
253,253,9/10/10,9,10,2010,P1,Tortugas,21,13,24,0.541666667,0.541666667
254,254,9/11/10,9,11,2010,P1,West,1,14,24,0.583333333,0.554166667
254,254,9/11/10,9,11,2010,P1,West,2,13,24,0.541666667,0.440104167
254,254,9/11/10,9,11,2010,P1,West,4,24,24,1,0.85
254,254,9/11/10,9,11,2010,P1,Central,6,16,24,0.666666667,0.666666667
254,254,9/11/10,9,11,2010,P1,Central,7,24,24,1,1
254,254,9/11/10,9,11,2010,P1,Central,8,23,24,0.958333333,0.807017544
254,254,9/11/10,9,11,2010,P1,Central,9,24,24,1,1
254,254,9/11/10,9,11,2010,P1,Central,10,24,24,1,1
254,254,9/11/10,9,11,2010,P1,Central,11,19,24,0.791666667,0.725694444
254,254,9/11/10,9,11,2010,P1,Central,17,24,24,1,1
254,254,9/11/10,9,11,2010,P1,Central,18,24,24,1,0.763157895
254,254,9/11/10,9,11,2010,P1,Tortugas,19,11,24,0.458333333,0.381944444
254,254,9/11/10,9,11,2010,P1,Tortugas,20,20,24,0.833333333,0.833333333
254,254,9/11/10,9,11,2010,P1,Tortugas,21,22,24,0.916666667,0.916666667
255,255,9/12/10,9,12,2010,P1,West,1,19,24,0.791666667,0.752083333
255,255,9/12/10,9,12,2010,P1,West,2,19,24,0.791666667,0.643229167
255,255,9/12/10,9,12,2010,P1,West,4,22,24,0.916666667,0.779166667
255,255,9/12/10,9,12,2010,P1,Central,6,17,24,0.708333333,0.708333333
255,255,9/12/10,9,12,2010,P1,Central,7,24,24,1,1
255,255,9/12/10,9,12,2010,P1,Central,8,21,24,0.875,0.736842105
255,255,9/12/10,9,12,2010,P1,Central,9,24,24,1,1
255,255,9/12/10,9,12,2010,P1,Central,10,24,24,1,1
255,255,9/12/10,9,12,2010,P1,Central,11,18,24,0.75,0.6875
255,255,9/12/10,9,12,2010,P1,Central,17,24,24,1,1
255,255,9/12/10,9,12,2010,P1,Central,18,23,24,0.958333333,0.731359649
255,255,9/12/10,9,12,2010,P1,Tortugas,19,8,24,0.333333333,0.277777778
255,255,9/12/10,9,12,2010,P1,Tortugas,20,9,24,0.375,0.375
255,255,9/12/10,9,12,2010,P1,Tortugas,21,23,24,0.958333333,0.958333333
256,256,9/13/10,9,13,2010,P1,West,1,12,24,0.5,0.475
256,256,9/13/10,9,13,2010,P1,West,2,18,24,0.75,0.609375
256,256,9/13/10,9,13,2010,P1,West,4,18,24,0.75,0.6375
256,256,9/13/10,9,13,2010,P1,Central,6,17,24,0.708333333,0.708333333
256,256,9/13/10,9,13,2010,P1,Central,7,21,24,0.875,0.875
256,256,9/13/10,9,13,2010,P1,Central,8,19,24,0.791666667,0.666666667
256,256,9/13/10,9,13,2010,P1,Central,9,20,24,0.833333333,0.833333333
256,256,9/13/10,9,13,2010,P1,Central,10,24,24,1,1
256,256,9/13/10,9,13,2010,P1,Central,11,14,24,0.583333333,0.534722222
256,256,9/13/10,9,13,2010,P1,Central,17,24,24,1,1
256,256,9/13/10,9,13,2010,P1,Central,18,23,24,0.958333333,0.731359649
256,256,9/13/10,9,13,2010,P1,Tortugas,19,8,24,0.333333333,0.277777778
256,256,9/13/10,9,13,2010,P1,Tortugas,20,13,24,0.541666667,0.541666667
256,256,9/13/10,9,13,2010,P1,Tortugas,21,18,24,0.75,0.75
257,257,9/14/10,9,14,2010,P1,West,1,13,24,0.541666667,0.514583333
257,257,9/14/10,9,14,2010,P1,West,2,19,24,0.791666667,0.643229167
257,257,9/14/10,9,14,2010,P1,West,4,18,24,0.75,0.6375
257,257,9/14/10,9,14,2010,P1,Central,6,21,24,0.875,0.875
257,257,9/14/10,9,14,2010,P1,Central,7,23,24,0.958333333,0.958333333
257,257,9/14/10,9,14,2010,P1,Central,8,21,24,0.875,0.736842105
257,257,9/14/10,9,14,2010,P1,Central,9,24,24,1,1
257,257,9/14/10,9,14,2010,P1,Central,10,24,24,1,1
257,257,9/14/10,9,14,2010,P1,Central,11,17,24,0.708333333,0.649305556
257,257,9/14/10,9,14,2010,P1,Central,17,24,24,1,1
257,257,9/14/10,9,14,2010,P1,Central,18,17,24,0.708333333,0.540570175
257,257,9/14/10,9,14,2010,P1,Tortugas,19,1,24,0.041666667,0.034722222
257,257,9/14/10,9,14,2010,P1,Tortugas,20,14,24,0.583333333,0.583333333
257,257,9/14/10,9,14,2010,P1,Tortugas,21,12,24,0.5,0.5
258,258,9/15/10,9,15,2010,P1,West,1,13,24,0.541666667,0.514583333
258,258,9/15/10,9,15,2010,P1,West,2,11,24,0.458333333,0.372395833
258,258,9/15/10,9,15,2010,P1,West,4,18,24,0.75,0.6375
258,258,9/15/10,9,15,2010,P1,Central,6,21,24,0.875,0.875
258,258,9/15/10,9,15,2010,P1,Central,7,23,24,0.958333333,0.958333333
258,258,9/15/10,9,15,2010,P1,Central,8,23,24,0.958333333,0.807017544
258,258,9/15/10,9,15,2010,P1,Central,9,18,24,0.75,0.75
258,258,9/15/10,9,15,2010,P1,Central,10,19,24,0.791666667,0.791666667
258,258,9/15/10,9,15,2010,P1,Central,11,15,24,0.625,0.572916667
258,258,9/15/10,9,15,2010,P1,Central,17,24,24,1,1
258,258,9/15/10,9,15,2010,P1,Central,18,19,24,0.791666667,0.604166667
258,258,9/15/10,9,15,2010,P1,Tortugas,19,9,24,0.375,0.3125
258,258,9/15/10,9,15,2010,P1,Tortugas,20,15,24,0.625,0.625
258,258,9/15/10,9,15,2010,P1,Tortugas,21,7,24,0.291666667,0.291666667
259,259,9/16/10,9,16,2010,P1,West,1,11,24,0.458333333,0.435416667
259,259,9/16/10,9,16,2010,P1,West,2,8,24,0.333333333,0.270833333
259,259,9/16/10,9,16,2010,P1,West,4,16,24,0.666666667,0.566666667
259,259,9/16/10,9,16,2010,P1,Central,6,19,24,0.791666667,0.791666667
259,259,9/16/10,9,16,2010,P1,Central,7,24,24,1,1
259,259,9/16/10,9,16,2010,P1,Central,8,24,24,1,0.842105263
259,259,9/16/10,9,16,2010,P1,Central,9,15,24,0.625,0.625
259,259,9/16/10,9,16,2010,P1,Central,10,22,24,0.916666667,0.916666667
259,259,9/16/10,9,16,2010,P1,Central,11,14,24,0.583333333,0.534722222
259,259,9/16/10,9,16,2010,P1,Central,17,24,24,1,1
259,259,9/16/10,9,16,2010,P1,Central,18,24,24,1,0.763157895
259,259,9/16/10,9,16,2010,P1,Tortugas,19,14,24,0.583333333,0.486111111
259,259,9/16/10,9,16,2010,P1,Tortugas,20,13,24,0.541666667,0.541666667
259,259,9/16/10,9,16,2010,P1,Tortugas,21,14,24,0.583333333,0.583333333
260,260,9/17/10,9,17,2010,P1,West,1,12,24,0.5,0.475
260,260,9/17/10,9,17,2010,P1,West,2,17,24,0.708333333,0.575520833
260,260,9/17/10,9,17,2010,P1,West,4,6,24,0.25,0.2125
260,260,9/17/10,9,17,2010,P1,Central,6,18,24,0.75,0.75
260,260,9/17/10,9,17,2010,P1,Central,7,18,24,0.75,0.75
260,260,9/17/10,9,17,2010,P1,Central,8,23,24,0.958333333,0.807017544
260,260,9/17/10,9,17,2010,P1,Central,9,13,24,0.541666667,0.541666667
260,260,9/17/10,9,17,2010,P1,Central,10,21,24,0.875,0.875
260,260,9/17/10,9,17,2010,P1,Central,11,20,24,0.833333333,0.763888889
260,260,9/17/10,9,17,2010,P1,Central,17,24,24,1,1
260,260,9/17/10,9,17,2010,P1,Central,18,18,24,0.75,0.572368421
260,260,9/17/10,9,17,2010,P1,Tortugas,19,7,24,0.291666667,0.243055556
260,260,9/17/10,9,17,2010,P1,Tortugas,20,11,24,0.458333333,0.458333333
260,260,9/17/10,9,17,2010,P1,Tortugas,21,14,24,0.583333333,0.583333333
261,261,9/18/10,9,18,2010,P1,West,1,7,24,0.291666667,0.277083333
261,261,9/18/10,9,18,2010,P1,West,2,8,24,0.333333333,0.270833333
261,261,9/18/10,9,18,2010,P1,West,4,8,24,0.333333333,0.283333333
261,261,9/18/10,9,18,2010,P1,Central,6,24,24,1,1
261,261,9/18/10,9,18,2010,P1,Central,7,21,24,0.875,0.875
261,261,9/18/10,9,18,2010,P1,Central,8,24,24,1,0.842105263
261,261,9/18/10,9,18,2010,P1,Central,9,17,24,0.708333333,0.708333333
